video_num;class_name;bbox_coverage;img_path
3;other_dial;full_not_tight;cropped_dials_students_abc\2007_3_other_dial.png
3;airspeed_indicator;full_not_tight;cropped_dials_students_abc\2007_3_airspeed_indicator.png
3;altimeter;full_not_tight;cropped_dials_students_abc\2007_3_altimeter.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2007_3_other_dial.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2007_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\2008_3_dashboard.png
3;attitude_indicator;full_not_tight;cropped_dials_students_abc\2008_3_attitude_indicator.png
3;turn_coordinator;full_not_tight;cropped_dials_students_abc\2008_3_turn_coordinator.png
3;heading_indicator;full_not_tight;cropped_dials_students_abc\2008_3_heading_indicator.png
3;vertical_speed_indicator;full_not_tight;cropped_dials_students_abc\2008_3_vertical_speed_indicator.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2008_3_other_dial.png
3;airspeed_indicator;full_not_tight;cropped_dials_students_abc\2008_3_airspeed_indicator.png
3;altimeter;full_not_tight;cropped_dials_students_abc\2008_3_altimeter.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2008_3_other_dial.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2008_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\2009_3_dashboard.png
3;attitude_indicator;full_not_tight;cropped_dials_students_abc\2009_3_attitude_indicator.png
3;turn_coordinator;full_not_tight;cropped_dials_students_abc\2009_3_turn_coordinator.png
3;heading_indicator;full_not_tight;cropped_dials_students_abc\2009_3_heading_indicator.png
3;vertical_speed_indicator;full_not_tight;cropped_dials_students_abc\2009_3_vertical_speed_indicator.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2009_3_other_dial.png
3;airspeed_indicator;full_not_tight;cropped_dials_students_abc\2009_3_airspeed_indicator.png
3;altimeter;full_not_tight;cropped_dials_students_abc\2009_3_altimeter.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2009_3_other_dial.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2009_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\2010_3_dashboard.png
3;attitude_indicator;full_not_tight;cropped_dials_students_abc\2010_3_attitude_indicator.png
3;turn_coordinator;full_not_tight;cropped_dials_students_abc\2010_3_turn_coordinator.png
3;heading_indicator;full_not_tight;cropped_dials_students_abc\2010_3_heading_indicator.png
3;vertical_speed_indicator;full_not_tight;cropped_dials_students_abc\2010_3_vertical_speed_indicator.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2010_3_other_dial.png
3;airspeed_indicator;full_not_tight;cropped_dials_students_abc\2010_3_airspeed_indicator.png
3;altimeter;full_not_tight;cropped_dials_students_abc\2010_3_altimeter.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2010_3_other_dial.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2010_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\2011_3_dashboard.png
3;attitude_indicator;full_not_tight;cropped_dials_students_abc\2011_3_attitude_indicator.png
3;turn_coordinator;full_not_tight;cropped_dials_students_abc\2011_3_turn_coordinator.png
3;heading_indicator;full_not_tight;cropped_dials_students_abc\2011_3_heading_indicator.png
3;vertical_speed_indicator;full_not_tight;cropped_dials_students_abc\2011_3_vertical_speed_indicator.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2011_3_other_dial.png
3;airspeed_indicator;full_not_tight;cropped_dials_students_abc\2011_3_airspeed_indicator.png
3;altimeter;full_not_tight;cropped_dials_students_abc\2011_3_altimeter.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2011_3_other_dial.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2011_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\2012_3_dashboard.png
3;attitude_indicator;full_not_tight;cropped_dials_students_abc\2012_3_attitude_indicator.png
3;turn_coordinator;full_not_tight;cropped_dials_students_abc\2012_3_turn_coordinator.png
3;heading_indicator;full_not_tight;cropped_dials_students_abc\2012_3_heading_indicator.png
3;vertical_speed_indicator;full_not_tight;cropped_dials_students_abc\2012_3_vertical_speed_indicator.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2012_3_other_dial.png
3;airspeed_indicator;full_not_tight;cropped_dials_students_abc\2012_3_airspeed_indicator.png
3;altimeter;full_not_tight;cropped_dials_students_abc\2012_3_altimeter.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2012_3_other_dial.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2012_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\2013_3_dashboard.png
3;attitude_indicator;full_not_tight;cropped_dials_students_abc\2013_3_attitude_indicator.png
3;turn_coordinator;full_not_tight;cropped_dials_students_abc\2013_3_turn_coordinator.png
3;heading_indicator;full_not_tight;cropped_dials_students_abc\2013_3_heading_indicator.png
3;vertical_speed_indicator;full_not_tight;cropped_dials_students_abc\2013_3_vertical_speed_indicator.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2013_3_other_dial.png
3;airspeed_indicator;full_not_tight;cropped_dials_students_abc\2013_3_airspeed_indicator.png
3;altimeter;full_not_tight;cropped_dials_students_abc\2013_3_altimeter.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2013_3_other_dial.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2013_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\2014_3_dashboard.png
3;attitude_indicator;full_not_tight;cropped_dials_students_abc\2014_3_attitude_indicator.png
3;turn_coordinator;full_not_tight;cropped_dials_students_abc\2014_3_turn_coordinator.png
3;heading_indicator;full_not_tight;cropped_dials_students_abc\2014_3_heading_indicator.png
3;vertical_speed_indicator;full_not_tight;cropped_dials_students_abc\2014_3_vertical_speed_indicator.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2014_3_other_dial.png
3;airspeed_indicator;full_not_tight;cropped_dials_students_abc\2014_3_airspeed_indicator.png
3;altimeter;full_not_tight;cropped_dials_students_abc\2014_3_altimeter.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2014_3_other_dial.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2014_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\2015_3_dashboard.png
3;attitude_indicator;full_not_tight;cropped_dials_students_abc\2015_3_attitude_indicator.png
3;turn_coordinator;full_not_tight;cropped_dials_students_abc\2015_3_turn_coordinator.png
3;heading_indicator;full_not_tight;cropped_dials_students_abc\2015_3_heading_indicator.png
3;vertical_speed_indicator;full_not_tight;cropped_dials_students_abc\2015_3_vertical_speed_indicator.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2015_3_other_dial.png
3;airspeed_indicator;full_not_tight;cropped_dials_students_abc\2015_3_airspeed_indicator.png
3;altimeter;full_not_tight;cropped_dials_students_abc\2015_3_altimeter.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2015_3_other_dial.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2015_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\2016_3_dashboard.png
3;attitude_indicator;full_not_tight;cropped_dials_students_abc\2016_3_attitude_indicator.png
3;turn_coordinator;full_not_tight;cropped_dials_students_abc\2016_3_turn_coordinator.png
3;heading_indicator;full_not_tight;cropped_dials_students_abc\2016_3_heading_indicator.png
3;vertical_speed_indicator;full_not_tight;cropped_dials_students_abc\2016_3_vertical_speed_indicator.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2016_3_other_dial.png
3;airspeed_indicator;full_not_tight;cropped_dials_students_abc\2016_3_airspeed_indicator.png
3;altimeter;full_not_tight;cropped_dials_students_abc\2016_3_altimeter.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2016_3_other_dial.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2016_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\2017_3_dashboard.png
3;attitude_indicator;full_not_tight;cropped_dials_students_abc\2017_3_attitude_indicator.png
3;turn_coordinator;full_not_tight;cropped_dials_students_abc\2017_3_turn_coordinator.png
3;heading_indicator;full_not_tight;cropped_dials_students_abc\2017_3_heading_indicator.png
3;vertical_speed_indicator;full_not_tight;cropped_dials_students_abc\2017_3_vertical_speed_indicator.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2017_3_other_dial.png
3;airspeed_indicator;full_not_tight;cropped_dials_students_abc\2017_3_airspeed_indicator.png
3;altimeter;full_not_tight;cropped_dials_students_abc\2017_3_altimeter.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2017_3_other_dial.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2017_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\2018_3_dashboard.png
3;attitude_indicator;full_not_tight;cropped_dials_students_abc\2018_3_attitude_indicator.png
3;turn_coordinator;full_not_tight;cropped_dials_students_abc\2018_3_turn_coordinator.png
3;heading_indicator;full_not_tight;cropped_dials_students_abc\2018_3_heading_indicator.png
3;vertical_speed_indicator;full_not_tight;cropped_dials_students_abc\2018_3_vertical_speed_indicator.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2018_3_other_dial.png
3;airspeed_indicator;full_not_tight;cropped_dials_students_abc\2018_3_airspeed_indicator.png
3;altimeter;full_not_tight;cropped_dials_students_abc\2018_3_altimeter.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2018_3_other_dial.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2018_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\2019_3_dashboard.png
3;attitude_indicator;full_not_tight;cropped_dials_students_abc\2019_3_attitude_indicator.png
3;turn_coordinator;full_not_tight;cropped_dials_students_abc\2019_3_turn_coordinator.png
3;heading_indicator;full_not_tight;cropped_dials_students_abc\2019_3_heading_indicator.png
3;vertical_speed_indicator;full_not_tight;cropped_dials_students_abc\2019_3_vertical_speed_indicator.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2019_3_other_dial.png
3;airspeed_indicator;full_not_tight;cropped_dials_students_abc\2019_3_airspeed_indicator.png
3;altimeter;full_not_tight;cropped_dials_students_abc\2019_3_altimeter.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2019_3_other_dial.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2019_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\2020_3_dashboard.png
3;attitude_indicator;full_not_tight;cropped_dials_students_abc\2020_3_attitude_indicator.png
3;turn_coordinator;full_not_tight;cropped_dials_students_abc\2020_3_turn_coordinator.png
3;heading_indicator;full_not_tight;cropped_dials_students_abc\2020_3_heading_indicator.png
3;vertical_speed_indicator;full_not_tight;cropped_dials_students_abc\2020_3_vertical_speed_indicator.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2020_3_other_dial.png
3;airspeed_indicator;full_not_tight;cropped_dials_students_abc\2020_3_airspeed_indicator.png
3;altimeter;full_not_tight;cropped_dials_students_abc\2020_3_altimeter.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2020_3_other_dial.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2020_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\2021_3_dashboard.png
3;attitude_indicator;full_not_tight;cropped_dials_students_abc\2021_3_attitude_indicator.png
3;turn_coordinator;full_not_tight;cropped_dials_students_abc\2021_3_turn_coordinator.png
3;heading_indicator;full_not_tight;cropped_dials_students_abc\2021_3_heading_indicator.png
3;vertical_speed_indicator;full_not_tight;cropped_dials_students_abc\2021_3_vertical_speed_indicator.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2021_3_other_dial.png
3;airspeed_indicator;full_not_tight;cropped_dials_students_abc\2021_3_airspeed_indicator.png
3;altimeter;full_not_tight;cropped_dials_students_abc\2021_3_altimeter.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2021_3_other_dial.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2021_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\2022_3_dashboard.png
3;attitude_indicator;full_not_tight;cropped_dials_students_abc\2022_3_attitude_indicator.png
3;turn_coordinator;full_not_tight;cropped_dials_students_abc\2022_3_turn_coordinator.png
3;heading_indicator;full_not_tight;cropped_dials_students_abc\2022_3_heading_indicator.png
3;vertical_speed_indicator;full_not_tight;cropped_dials_students_abc\2022_3_vertical_speed_indicator.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2022_3_other_dial.png
3;airspeed_indicator;full_not_tight;cropped_dials_students_abc\2022_3_airspeed_indicator.png
3;altimeter;full_not_tight;cropped_dials_students_abc\2022_3_altimeter.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2022_3_other_dial.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2022_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\2023_3_dashboard.png
3;attitude_indicator;full_not_tight;cropped_dials_students_abc\2023_3_attitude_indicator.png
3;turn_coordinator;full_not_tight;cropped_dials_students_abc\2023_3_turn_coordinator.png
3;heading_indicator;full_not_tight;cropped_dials_students_abc\2023_3_heading_indicator.png
3;vertical_speed_indicator;full_not_tight;cropped_dials_students_abc\2023_3_vertical_speed_indicator.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2023_3_other_dial.png
3;airspeed_indicator;full_not_tight;cropped_dials_students_abc\2023_3_airspeed_indicator.png
3;altimeter;full_not_tight;cropped_dials_students_abc\2023_3_altimeter.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2023_3_other_dial.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2023_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\2024_3_dashboard.png
3;attitude_indicator;full_not_tight;cropped_dials_students_abc\2024_3_attitude_indicator.png
3;turn_coordinator;full_not_tight;cropped_dials_students_abc\2024_3_turn_coordinator.png
3;heading_indicator;full_not_tight;cropped_dials_students_abc\2024_3_heading_indicator.png
3;vertical_speed_indicator;full_not_tight;cropped_dials_students_abc\2024_3_vertical_speed_indicator.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2024_3_other_dial.png
3;airspeed_indicator;full_not_tight;cropped_dials_students_abc\2024_3_airspeed_indicator.png
3;altimeter;full_not_tight;cropped_dials_students_abc\2024_3_altimeter.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2024_3_other_dial.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2024_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\2025_3_dashboard.png
3;attitude_indicator;full_not_tight;cropped_dials_students_abc\2025_3_attitude_indicator.png
3;turn_coordinator;full_not_tight;cropped_dials_students_abc\2025_3_turn_coordinator.png
3;heading_indicator;full_not_tight;cropped_dials_students_abc\2025_3_heading_indicator.png
3;vertical_speed_indicator;full_not_tight;cropped_dials_students_abc\2025_3_vertical_speed_indicator.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2025_3_other_dial.png
3;airspeed_indicator;full_not_tight;cropped_dials_students_abc\2025_3_airspeed_indicator.png
3;altimeter;full_not_tight;cropped_dials_students_abc\2025_3_altimeter.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2025_3_other_dial.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2025_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\2026_3_dashboard.png
3;attitude_indicator;full_not_tight;cropped_dials_students_abc\2026_3_attitude_indicator.png
3;turn_coordinator;full_not_tight;cropped_dials_students_abc\2026_3_turn_coordinator.png
3;heading_indicator;full_not_tight;cropped_dials_students_abc\2026_3_heading_indicator.png
3;vertical_speed_indicator;full_not_tight;cropped_dials_students_abc\2026_3_vertical_speed_indicator.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2026_3_other_dial.png
3;airspeed_indicator;full_not_tight;cropped_dials_students_abc\2026_3_airspeed_indicator.png
3;altimeter;full_not_tight;cropped_dials_students_abc\2026_3_altimeter.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2026_3_other_dial.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2026_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\2027_3_dashboard.png
3;attitude_indicator;full_not_tight;cropped_dials_students_abc\2027_3_attitude_indicator.png
3;turn_coordinator;full_not_tight;cropped_dials_students_abc\2027_3_turn_coordinator.png
3;heading_indicator;full_not_tight;cropped_dials_students_abc\2027_3_heading_indicator.png
3;vertical_speed_indicator;full_not_tight;cropped_dials_students_abc\2027_3_vertical_speed_indicator.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2027_3_other_dial.png
3;airspeed_indicator;full_not_tight;cropped_dials_students_abc\2027_3_airspeed_indicator.png
3;altimeter;full_not_tight;cropped_dials_students_abc\2027_3_altimeter.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2027_3_other_dial.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2027_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\2028_3_dashboard.png
3;attitude_indicator;full_not_tight;cropped_dials_students_abc\2028_3_attitude_indicator.png
3;turn_coordinator;full_not_tight;cropped_dials_students_abc\2028_3_turn_coordinator.png
3;heading_indicator;full_not_tight;cropped_dials_students_abc\2028_3_heading_indicator.png
3;vertical_speed_indicator;full_not_tight;cropped_dials_students_abc\2028_3_vertical_speed_indicator.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2028_3_other_dial.png
3;airspeed_indicator;full_not_tight;cropped_dials_students_abc\2028_3_airspeed_indicator.png
3;altimeter;full_not_tight;cropped_dials_students_abc\2028_3_altimeter.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2028_3_other_dial.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2028_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\2029_3_dashboard.png
3;attitude_indicator;full_not_tight;cropped_dials_students_abc\2029_3_attitude_indicator.png
3;turn_coordinator;full_not_tight;cropped_dials_students_abc\2029_3_turn_coordinator.png
3;heading_indicator;full_not_tight;cropped_dials_students_abc\2029_3_heading_indicator.png
3;vertical_speed_indicator;full_not_tight;cropped_dials_students_abc\2029_3_vertical_speed_indicator.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2029_3_other_dial.png
3;airspeed_indicator;full_not_tight;cropped_dials_students_abc\2029_3_airspeed_indicator.png
3;altimeter;full_not_tight;cropped_dials_students_abc\2029_3_altimeter.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2029_3_other_dial.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2029_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\2030_3_dashboard.png
3;attitude_indicator;full_not_tight;cropped_dials_students_abc\2030_3_attitude_indicator.png
3;turn_coordinator;full_not_tight;cropped_dials_students_abc\2030_3_turn_coordinator.png
3;heading_indicator;full_not_tight;cropped_dials_students_abc\2030_3_heading_indicator.png
3;vertical_speed_indicator;full_not_tight;cropped_dials_students_abc\2030_3_vertical_speed_indicator.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2030_3_other_dial.png
3;airspeed_indicator;full_not_tight;cropped_dials_students_abc\2030_3_airspeed_indicator.png
3;altimeter;full_not_tight;cropped_dials_students_abc\2030_3_altimeter.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2030_3_other_dial.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2030_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\2031_3_dashboard.png
3;attitude_indicator;full_not_tight;cropped_dials_students_abc\2031_3_attitude_indicator.png
3;turn_coordinator;full_not_tight;cropped_dials_students_abc\2031_3_turn_coordinator.png
3;heading_indicator;full_not_tight;cropped_dials_students_abc\2031_3_heading_indicator.png
3;vertical_speed_indicator;full_not_tight;cropped_dials_students_abc\2031_3_vertical_speed_indicator.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2031_3_other_dial.png
3;airspeed_indicator;full_not_tight;cropped_dials_students_abc\2031_3_airspeed_indicator.png
3;altimeter;full_not_tight;cropped_dials_students_abc\2031_3_altimeter.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2031_3_other_dial.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2031_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\2032_3_dashboard.png
3;attitude_indicator;full_not_tight;cropped_dials_students_abc\2032_3_attitude_indicator.png
3;turn_coordinator;full_not_tight;cropped_dials_students_abc\2032_3_turn_coordinator.png
3;heading_indicator;full_not_tight;cropped_dials_students_abc\2032_3_heading_indicator.png
3;vertical_speed_indicator;full_not_tight;cropped_dials_students_abc\2032_3_vertical_speed_indicator.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2032_3_other_dial.png
3;airspeed_indicator;full_not_tight;cropped_dials_students_abc\2032_3_airspeed_indicator.png
3;altimeter;full_not_tight;cropped_dials_students_abc\2032_3_altimeter.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2032_3_other_dial.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2032_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\2033_3_dashboard.png
3;attitude_indicator;full_not_tight;cropped_dials_students_abc\2033_3_attitude_indicator.png
3;turn_coordinator;full_not_tight;cropped_dials_students_abc\2033_3_turn_coordinator.png
3;heading_indicator;full_not_tight;cropped_dials_students_abc\2033_3_heading_indicator.png
3;vertical_speed_indicator;full_not_tight;cropped_dials_students_abc\2033_3_vertical_speed_indicator.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2033_3_other_dial.png
3;airspeed_indicator;full_not_tight;cropped_dials_students_abc\2033_3_airspeed_indicator.png
3;altimeter;full_not_tight;cropped_dials_students_abc\2033_3_altimeter.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2033_3_other_dial.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2033_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\2034_3_dashboard.png
3;attitude_indicator;full_not_tight;cropped_dials_students_abc\2034_3_attitude_indicator.png
3;turn_coordinator;full_not_tight;cropped_dials_students_abc\2034_3_turn_coordinator.png
3;heading_indicator;full_not_tight;cropped_dials_students_abc\2034_3_heading_indicator.png
3;vertical_speed_indicator;full_not_tight;cropped_dials_students_abc\2034_3_vertical_speed_indicator.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2034_3_other_dial.png
3;airspeed_indicator;full_not_tight;cropped_dials_students_abc\2034_3_airspeed_indicator.png
3;altimeter;full_not_tight;cropped_dials_students_abc\2034_3_altimeter.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2034_3_other_dial.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2034_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\2035_3_dashboard.png
3;attitude_indicator;full_not_tight;cropped_dials_students_abc\2035_3_attitude_indicator.png
3;turn_coordinator;full_not_tight;cropped_dials_students_abc\2035_3_turn_coordinator.png
3;heading_indicator;full_not_tight;cropped_dials_students_abc\2035_3_heading_indicator.png
3;vertical_speed_indicator;full_not_tight;cropped_dials_students_abc\2035_3_vertical_speed_indicator.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2035_3_other_dial.png
3;airspeed_indicator;full_not_tight;cropped_dials_students_abc\2035_3_airspeed_indicator.png
3;altimeter;full_not_tight;cropped_dials_students_abc\2035_3_altimeter.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2035_3_other_dial.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2035_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\2036_3_dashboard.png
3;attitude_indicator;full_not_tight;cropped_dials_students_abc\2036_3_attitude_indicator.png
3;turn_coordinator;full_not_tight;cropped_dials_students_abc\2036_3_turn_coordinator.png
3;heading_indicator;full_not_tight;cropped_dials_students_abc\2036_3_heading_indicator.png
3;vertical_speed_indicator;full_not_tight;cropped_dials_students_abc\2036_3_vertical_speed_indicator.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2036_3_other_dial.png
3;airspeed_indicator;full_not_tight;cropped_dials_students_abc\2036_3_airspeed_indicator.png
3;altimeter;full_not_tight;cropped_dials_students_abc\2036_3_altimeter.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2036_3_other_dial.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2036_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\2037_3_dashboard.png
3;attitude_indicator;full_not_tight;cropped_dials_students_abc\2037_3_attitude_indicator.png
3;turn_coordinator;full_not_tight;cropped_dials_students_abc\2037_3_turn_coordinator.png
3;heading_indicator;full_not_tight;cropped_dials_students_abc\2037_3_heading_indicator.png
3;vertical_speed_indicator;full_not_tight;cropped_dials_students_abc\2037_3_vertical_speed_indicator.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2037_3_other_dial.png
3;airspeed_indicator;full_not_tight;cropped_dials_students_abc\2037_3_airspeed_indicator.png
3;altimeter;full_not_tight;cropped_dials_students_abc\2037_3_altimeter.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2037_3_other_dial.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2037_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\2038_3_dashboard.png
3;attitude_indicator;full_not_tight;cropped_dials_students_abc\2038_3_attitude_indicator.png
3;turn_coordinator;full_not_tight;cropped_dials_students_abc\2038_3_turn_coordinator.png
3;heading_indicator;full_not_tight;cropped_dials_students_abc\2038_3_heading_indicator.png
3;vertical_speed_indicator;full_not_tight;cropped_dials_students_abc\2038_3_vertical_speed_indicator.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2038_3_other_dial.png
3;airspeed_indicator;full_not_tight;cropped_dials_students_abc\2038_3_airspeed_indicator.png
3;altimeter;full_not_tight;cropped_dials_students_abc\2038_3_altimeter.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2038_3_other_dial.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2038_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\2039_3_dashboard.png
3;attitude_indicator;full_not_tight;cropped_dials_students_abc\2039_3_attitude_indicator.png
3;turn_coordinator;full_not_tight;cropped_dials_students_abc\2039_3_turn_coordinator.png
3;heading_indicator;full_not_tight;cropped_dials_students_abc\2039_3_heading_indicator.png
3;vertical_speed_indicator;full_not_tight;cropped_dials_students_abc\2039_3_vertical_speed_indicator.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2039_3_other_dial.png
3;airspeed_indicator;full_not_tight;cropped_dials_students_abc\2039_3_airspeed_indicator.png
3;altimeter;full_not_tight;cropped_dials_students_abc\2039_3_altimeter.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2039_3_other_dial.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2039_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\2040_3_dashboard.png
3;attitude_indicator;full_not_tight;cropped_dials_students_abc\2040_3_attitude_indicator.png
3;turn_coordinator;full_not_tight;cropped_dials_students_abc\2040_3_turn_coordinator.png
3;heading_indicator;full_not_tight;cropped_dials_students_abc\2040_3_heading_indicator.png
3;vertical_speed_indicator;full_not_tight;cropped_dials_students_abc\2040_3_vertical_speed_indicator.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2040_3_other_dial.png
3;airspeed_indicator;full_not_tight;cropped_dials_students_abc\2040_3_airspeed_indicator.png
3;altimeter;full_not_tight;cropped_dials_students_abc\2040_3_altimeter.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2040_3_other_dial.png
3;other_dial;full_not_tight;cropped_dials_students_abc\2040_3_other_dial.png
3;dashboard;full_not_tight;cropped_dials_students_abc\2041_3_dashboard.png
